,Filename,Prediction1,Prediction3
159,images_genus/Achenium/Achenium humile_6.jpg,Achenium,"[('Othius', 0.00013623155), ('Lathrobium', 0.021160534), ('Achenium', 0.97834915)]"
160,images_genus/Achenium/Achenium humile_7.jpg,Achenium,"[('Phacophallus', 3.6876586e-06), ('Lathrobium', 4.4835982e-05), ('Achenium', 0.9999392)]"
161,images_genus/Achenium/Achenium humile_8.jpg,Achenium,"[('Heterothops', 3.258126e-05), ('Phacophallus', 5.2281193e-05), ('Achenium', 0.9998165)]"
162,images_genus/Achenium/Achenium humile_9.jpg,Achenium,"[('Othius', 2.904021e-05), ('Lathrobium', 0.012200598), ('Achenium', 0.9877331)]"
163,images_genus/Othius/Othius angustus_10.jpg,Sunius,"[('Leptacinus', 0.0125002805), ('Othius', 0.21175964), ('Sunius', 0.7563478)]"
164,images_genus/Othius/Othius angustus_11.jpg,Othius,"[('Gabrius', 0.00028742992), ('Lathrobium', 0.0013293432), ('Othius', 0.99793077)]"
165,images_genus/Othius/Othius angustus_12.jpg,Othius,"[('Xantholinus', 3.8438784e-06), ('Gabrius', 3.5119367e-05), ('Othius', 0.9999578)]"
166,images_genus/Othius/Othius angustus_13.jpg,Othius,"[('Xantholinus', 0.00014283274), ('Sunius', 0.0009161027), ('Othius', 0.9986798)]"
167,images_genus/Othius/Othius angustus_14.jpg,Othius,"[('Quedius', 0.0013754243), ('Xantholinus', 0.001650728), ('Othius', 0.99558914)]"
168,images_genus/Othius/Othius angustus_15.jpg,Othius,"[('Gabrius', 4.8980396e-06), ('Philonthus', 6.460839e-06), ('Othius', 0.99998426)]"
169,images_genus/Othius/Othius angustus_16.jpg,Leptacinus,"[('Gyrohypnus', 0.06276775), ('Othius', 0.21901497), ('Leptacinus', 0.7072392)]"
170,images_genus/Othius/Othius angustus_17.jpg,Othius,"[('Gabrius', 1.5466578e-05), ('Philonthus', 3.584914e-05), ('Othius', 0.99993885)]"
171,images_genus/Othius/Othius angustus_18.jpg,Gabrius,"[('Ochthephilum', 0.000113304515), ('Othius', 0.32914117), ('Gabrius', 0.6707005)]"
172,images_genus/Othius/Othius angustus_19.jpg,Othius,"[('Gabrius', 0.00081034313), ('Philonthus', 0.0041168714), ('Othius', 0.99477863)]"
173,images_genus/Othius/Othius angustus_20.jpg,Othius,"[('Gabrius', 3.1152296e-05), ('Xantholinus', 7.09693e-05), ('Othius', 0.9998851)]"
174,images_genus/Othius/Othius angustus_21.jpg,Othius,"[('Bisnius', 0.017311508), ('Xantholinus', 0.056734484), ('Othius', 0.8914006)]"
175,images_genus/Othius/Othius angustus_22.jpg,Othius,"[('Lathrobium', 0.13073866), ('Xantholinus', 0.1467919), ('Othius', 0.7006898)]"
176,images_genus/Othius/Othius angustus_23.jpg,Othius,"[('Lathrobium', 0.00022141697), ('Sunius', 0.0014505233), ('Othius', 0.9977829)]"
177,images_genus/Othius/Othius angustus_24.jpg,Othius,"[('Sunius', 9.318436e-05), ('Philonthus', 0.00020705699), ('Othius', 0.99961555)]"
178,images_genus/Othius/Othius angustus_25.jpg,Othius,"[('Gabrius', 0.00031667313), ('Philonthus', 0.0031095848), ('Othius', 0.9963253)]"
179,images_genus/Othius/Othius angustus_26.jpg,Othius,"[('Lathrobium', 9.785489e-05), ('Xantholinus', 0.0006743892), ('Othius', 0.9992034)]"
180,images_genus/Othius/Othius angustus_9.jpg,Othius,"[('Xantholinus', 1.0180784e-05), ('Gabrius', 2.1429583e-05), ('Othius', 0.99996746)]"
181,images_genus/Othius/Othius punctulatus_10.jpg,Othius,"[('Lathrobium', 0.00055836525), ('Xantholinus', 0.005943776), ('Othius', 0.99296993)]"
182,images_genus/Othius/Othius punctulatus_11.jpg,Othius,"[('Philonthus', 2.1272068e-05), ('Xantholinus', 2.5978166e-05), ('Othius', 0.9999238)]"
183,images_genus/Othius/Othius punctulatus_12.jpg,Othius,"[('Achenium', 4.978078e-06), ('Xantholinus', 0.00014938637), ('Othius', 0.99984145)]"
184,images_genus/Othius/Othius punctulatus_13.jpg,Othius,"[('Nudobius', 0.0002845839), ('Megalinus', 0.0006791036), ('Othius', 0.99832064)]"
185,images_genus/Othius/Othius punctulatus_14.jpg,Othius,"[('Achenium', 1.1236745e-05), ('Xantholinus', 1.3992745e-05), ('Othius', 0.999956)]"
186,images_genus/Othius/Othius punctulatus_15.jpg,Megalinus,"[('Nudobius', 0.1677704), ('Gauropterus', 0.18959223), ('Megalinus', 0.6104694)]"
187,images_genus/Othius/Othius punctulatus_5.jpg,Othius,"[('Megalinus', 3.691708e-06), ('Xantholinus', 1.9475216e-05), ('Othius', 0.9999647)]"
188,images_genus/Othius/Othius punctulatus_6.jpg,Othius,"[('Megalinus', 0.00074993406), ('Gauropterus', 0.0017683834), ('Othius', 0.99569243)]"
189,images_genus/Othius/Othius punctulatus_7.jpg,Othius,"[('Xantholinus', 4.6511093e-05), ('Achenium', 6.408121e-05), ('Othius', 0.99987686)]"
190,images_genus/Othius/Othius punctulatus_8.jpg,Othius,"[('Ocypus', 3.7832913e-07), ('Xantholinus', 1.709275e-05), ('Othius', 0.999982)]"
191,images_genus/Othius/Othius punctulatus_9.jpg,Othius,"[('Megalinus', 0.030207964), ('Philonthus', 0.036906026), ('Othius', 0.8740981)]"
192,images_genus/Othius/Othius subuliformis_10.jpg,Othius,"[('Sunius', 5.644776e-05), ('Xantholinus', 0.00068075804), ('Othius', 0.9991755)]"
193,images_genus/Othius/Othius subuliformis_11.jpg,Othius,"[('Lathrobium', 2.408137e-06), ('Gabrius', 7.221616e-05), ('Othius', 0.9999217)]"
194,images_genus/Othius/Othius subuliformis_12.jpg,Othius,"[('Xantholinus', 8.535889e-06), ('Gabrius', 9.5221e-06), ('Othius', 0.99997354)]"
195,images_genus/Othius/Othius subuliformis_13.jpg,Othius,"[('Lathrobium', 4.851042e-07), ('Gabrius', 4.05591e-06), ('Othius', 0.99999344)]"
196,images_genus/Othius/Othius subuliformis_14.jpg,Othius,"[('Gabrius', 5.3491927e-05), ('Xantholinus', 6.582971e-05), ('Othius', 0.9998223)]"
197,images_genus/Othius/Othius subuliformis_15.jpg,Othius,"[('Philonthus', 0.0014143295), ('Gabrius', 0.005230463), ('Othius', 0.99220884)]"
198,images_genus/Othius/Othius subuliformis_5.jpg,Othius,"[('Gabrius', 8.112195e-06), ('Xantholinus', 3.3112043e-05), ('Othius', 0.9999287)]"
199,images_genus/Othius/Othius subuliformis_6.jpg,Othius,"[('Xantholinus', 1.1841767e-06), ('Gabrius', 6.759067e-05), ('Othius', 0.99993)]"
200,images_genus/Othius/Othius subuliformis_7.jpg,Othius,"[('Sunius', 0.00015020739), ('Xantholinus', 0.00016181364), ('Othius', 0.99939156)]"
201,images_genus/Othius/Othius subuliformis_8.jpg,Othius,"[('Sunius', 3.7738628e-05), ('Gabrius', 4.2462016e-05), ('Othius', 0.99990046)]"
202,images_genus/Othius/Othius subuliformis_9.jpg,Othius,"[('Lathrobium', 0.00011843939), ('Xantholinus', 0.010697659), ('Othius', 0.98909724)]"
203,images_genus/Staphylinus/Staphylinus caesareus_2.jpg,Staphylinus,"[('Megalinus', 5.285752e-10), ('Platydracus', 1.0892122e-08), ('Staphylinus', 1.0)]"
204,images_genus/Staphylinus/Staphylinus caesareus_3.jpg,Staphylinus,"[('Emus', 5.5989315e-08), ('Platydracus', 6.177472e-08), ('Staphylinus', 0.9999999)]"
205,images_genus/Staphylinus/Staphylinus caesareus_4.jpg,Staphylinus,"[('Platydracus', 3.2945698e-07), ('Megalinus', 3.6563642e-07), ('Staphylinus', 0.9999993)]"
206,images_genus/Staphylinus/Staphylinus caesareus_5.jpg,Staphylinus,"[('Megalinus', 2.310294e-09), ('Platydracus', 1.563001e-07), ('Staphylinus', 0.9999999)]"
207,images_genus/Staphylinus/Staphylinus caesareus_6.jpg,Staphylinus,"[('Emus', 8.676163e-06), ('Creophilus', 1.6566686e-05), ('Staphylinus', 0.99997425)]"
208,images_genus/Staphylinus/Staphylinus dimidiaticornis_2.jpg,Staphylinus,"[('Megalinus', 1.2480091e-08), ('Platydracus', 2.1279465e-07), ('Staphylinus', 0.99999976)]"
209,images_genus/Staphylinus/Staphylinus dimidiaticornis_3.jpg,Staphylinus,"[('Emus', 5.8482673e-08), ('Platydracus', 5.610269e-06), ('Staphylinus', 0.9999943)]"
210,images_genus/Staphylinus/Staphylinus dimidiaticornis_4.jpg,Staphylinus,"[('Megalinus', 6.7028016e-10), ('Platydracus', 3.265199e-08), ('Staphylinus', 1.0)]"
211,images_genus/Staphylinus/Staphylinus dimidiaticornis_5.jpg,Staphylinus,"[('Ocypus', 3.2051224e-09), ('Platydracus', 4.426738e-08), ('Staphylinus', 1.0)]"
212,images_genus/Staphylinus/Staphylinus erythropterus_10.jpg,Staphylinus,"[('Megalinus', 2.049626e-06), ('Platydracus', 8.3568695e-05), ('Staphylinus', 0.99991274)]"
213,images_genus/Staphylinus/Staphylinus erythropterus_11.jpg,Staphylinus,"[('Megalinus', 4.6741643e-08), ('Platydracus', 4.8047843e-07), ('Staphylinus', 0.9999994)]"
214,images_genus/Staphylinus/Staphylinus erythropterus_4.jpg,Staphylinus,"[('Megalinus', 1.1153671e-06), ('Platydracus', 1.0075153e-05), ('Staphylinus', 0.9999882)]"
215,images_genus/Staphylinus/Staphylinus erythropterus_5.jpg,Staphylinus,"[('Nudobius', 4.3198615e-06), ('Astenus', 5.6472772e-06), ('Staphylinus', 0.999985)]"
216,images_genus/Staphylinus/Staphylinus erythropterus_6.jpg,Staphylinus,"[('Megalinus', 1.6439711e-07), ('Platydracus', 6.1618825e-06), ('Staphylinus', 0.99999356)]"
217,images_genus/Staphylinus/Staphylinus erythropterus_7.jpg,Staphylinus,"[('Astenus', 1.2073442e-05), ('Platydracus', 4.2501637e-05), ('Staphylinus', 0.99993765)]"
218,images_genus/Staphylinus/Staphylinus erythropterus_8.jpg,Staphylinus,"[('Platydracus', 5.9156196e-07), ('Megalinus', 9.786078e-07), ('Staphylinus', 0.9999976)]"
219,images_genus/Staphylinus/Staphylinus erythropterus_9.jpg,Staphylinus,"[('Creophilus', 0.00035944357), ('Emus', 0.00087960734), ('Staphylinus', 0.99844736)]"
220,images_genus/Ontholestes/Ontholestes murinus_10.jpg,Ontholestes,"[('Creophilus', 1.07183595e-07), ('Dinothenarus', 1.2598098e-05), ('Ontholestes', 0.99998724)]"
221,images_genus/Ontholestes/Ontholestes murinus_11.jpg,Ontholestes,"[('Creophilus', 6.2762994e-15), ('Dinothenarus', 4.637332e-12), ('Ontholestes', 1.0)]"
222,images_genus/Ontholestes/Ontholestes murinus_12.jpg,Ontholestes,"[('Ochthephilum', 4.47059e-15), ('Dinothenarus', 4.56658e-11), ('Ontholestes', 1.0)]"
223,images_genus/Ontholestes/Ontholestes murinus_13.jpg,Ontholestes,"[('Creophilus', 1.5774025e-16), ('Dinothenarus', 2.5845653e-13), ('Ontholestes', 1.0)]"
224,images_genus/Ontholestes/Ontholestes murinus_14.jpg,Ontholestes,"[('Creophilus', 3.0664247e-12), ('Dinothenarus', 1.1419263e-06), ('Ontholestes', 0.9999988)]"
225,images_genus/Ontholestes/Ontholestes murinus_15.jpg,Ontholestes,"[('Creophilus', 3.8919273e-10), ('Dinothenarus', 7.457902e-10), ('Ontholestes', 1.0)]"
226,images_genus/Ontholestes/Ontholestes murinus_5.jpg,Ontholestes,"[('Creophilus', 1.127551e-16), ('Dinothenarus', 2.6382775e-13), ('Ontholestes', 1.0)]"
227,images_genus/Ontholestes/Ontholestes murinus_6.jpg,Ontholestes,"[('Velleius', 0.0010329419), ('Creophilus', 0.010548394), ('Ontholestes', 0.9877437)]"
228,images_genus/Ontholestes/Ontholestes murinus_7.jpg,Ontholestes,"[('Ocypus', 4.1605033e-10), ('Dinothenarus', 8.317501e-07), ('Ontholestes', 0.99999917)]"
229,images_genus/Ontholestes/Ontholestes murinus_8.jpg,Ontholestes,"[('Dinothenarus', 2.0409878e-12), ('Creophilus', 2.454919e-12), ('Ontholestes', 1.0)]"
230,images_genus/Ontholestes/Ontholestes murinus_9.jpg,Ontholestes,"[('Ocypus', 1.0572374e-09), ('Dinothenarus', 8.8226315e-08), ('Ontholestes', 0.9999999)]"
231,images_genus/Ontholestes/Ontholestes tessellatus_3.jpg,Ontholestes,"[('Dinothenarus', 7.233497e-13), ('Creophilus', 4.4301416e-12), ('Ontholestes', 1.0)]"
232,images_genus/Ontholestes/Ontholestes tessellatus_4.jpg,Ontholestes,"[('Ocypus', 2.9627677e-16), ('Dinothenarus', 3.2143221e-10), ('Ontholestes', 1.0)]"
233,images_genus/Ontholestes/Ontholestes tessellatus_5.jpg,Ontholestes,"[('Creophilus', 1.1316889e-14), ('Dinothenarus', 2.3534037e-13), ('Ontholestes', 1.0)]"
234,images_genus/Ontholestes/Ontholestes tessellatus_6.jpg,Ontholestes,"[('Ochthephilum', 1.1661652e-15), ('Dinothenarus', 1.0407225e-11), ('Ontholestes', 1.0)]"
235,images_genus/Ontholestes/Ontholestes tessellatus_7.jpg,Ontholestes,"[('Ochthephilum', 3.2941713e-21), ('Dinothenarus', 1.887605e-12), ('Ontholestes', 1.0)]"
236,images_genus/Ontholestes/Ontholestes tessellatus_8.jpg,Ontholestes,"[('Creophilus', 4.703337e-13), ('Dinothenarus', 3.5223508e-11), ('Ontholestes', 1.0)]"
237,images_genus/Ontholestes/Ontholestes tessellatus_9.jpg,Ontholestes,"[('Ochthephilum', 5.3979423e-19), ('Dinothenarus', 4.225442e-15), ('Ontholestes', 1.0)]"
238,images_genus/Tasgius/Tasgius ater_3.jpg,Tasgius,"[('Velleius', 0.06091945), ('Ontholestes', 0.14432889), ('Tasgius', 0.6579765)]"
239,images_genus/Tasgius/Tasgius ater_4.jpg,Velleius,"[('Ontholestes', 0.029151086), ('Creophilus', 0.086256735), ('Velleius', 0.88104624)]"
240,images_genus/Tasgius/Tasgius ater_5.jpg,Creophilus,"[('Philonthus', 0.13868065), ('Velleius', 0.24527276), ('Creophilus', 0.53486633)]"
241,images_genus/Tasgius/Tasgius ater_6.jpg,Tasgius,"[('Philonthus', 0.0038293884), ('Velleius', 0.0038385624), ('Tasgius', 0.9860562)]"
242,images_genus/Tasgius/Tasgius ater_7.jpg,Tasgius,"[('Velleius', 0.00038282416), ('Ontholestes', 0.00040537535), ('Tasgius', 0.99863094)]"
243,images_genus/Tasgius/Tasgius ater_8.jpg,Tasgius,"[('Philonthus', 0.0034777992), ('Ocypus', 0.0069246297), ('Tasgius', 0.98836553)]"
244,images_genus/Tasgius/Tasgius ater_9.jpg,Tasgius,"[('Philonthus', 0.00014238904), ('Ocypus', 0.0017166676), ('Tasgius', 0.997736)]"
245,images_genus/Tasgius/Tasgius globulifer_2.jpg,Tasgius,"[('Philonthus', 0.0004339099), ('Ocypus', 0.0129239075), ('Tasgius', 0.98617595)]"
246,images_genus/Tasgius/Tasgius globulifer_3.jpg,Tasgius,"[('Ontholestes', 4.893758e-07), ('Ocypus', 4.961442e-05), ('Tasgius', 0.99994946)]"
247,images_genus/Tasgius/Tasgius globulifer_4.jpg,Tasgius,"[('Ontholestes', 0.0025466343), ('Dinothenarus', 0.015100235), ('Tasgius', 0.97844124)]"
248,images_genus/Tasgius/Tasgius globulifer_5.jpg,Tasgius,"[('Ocypus', 2.3642979e-05), ('Tetartopeus', 0.00013096469), ('Tasgius', 0.99977833)]"
249,images_genus/Tasgius/Tasgius globulifer_6.jpg,Tasgius,"[('Cafius', 1.5152617e-05), ('Ocypus', 0.0009928095), ('Tasgius', 0.9989806)]"
250,images_genus/Tasgius/Tasgius melanarius_10.jpg,Tasgius,"[('Dinothenarus', 0.00010717931), ('Ocypus', 0.00014413532), ('Tasgius', 0.9996749)]"
251,images_genus/Tasgius/Tasgius melanarius_11.jpg,Tasgius,"[('Cafius', 7.757153e-05), ('Ocypus', 0.003787713), ('Tasgius', 0.9961125)]"
252,images_genus/Tasgius/Tasgius melanarius_12.jpg,Tasgius,"[('Philonthus', 0.00023009095), ('Ocypus', 0.018434277), ('Tasgius', 0.9812843)]"
253,images_genus/Tasgius/Tasgius melanarius_13.jpg,Tasgius,"[('Velleius', 8.644262e-06), ('Ocypus', 0.007180764), ('Tasgius', 0.9928014)]"
254,images_genus/Tasgius/Tasgius melanarius_14.jpg,Tasgius,"[('Philonthus', 0.012412083), ('Cafius', 0.012856845), ('Tasgius', 0.96969044)]"
255,images_genus/Tasgius/Tasgius melanarius_15.jpg,Tasgius,"[('Velleius', 2.862081e-07), ('Ocypus', 0.016661331), ('Tasgius', 0.98333734)]"
256,images_genus/Tasgius/Tasgius melanarius_5.jpg,Tasgius,"[('Ocypus', 1.3349432e-06), ('Cafius', 1.6116517e-06), ('Tasgius', 0.99999535)]"
257,images_genus/Tasgius/Tasgius melanarius_6.jpg,Ocypus,"[('Philonthus', 0.008308676), ('Tasgius', 0.031226983), ('Ocypus', 0.9601152)]"
258,images_genus/Tasgius/Tasgius melanarius_7.jpg,Tasgius,"[('Ocypus', 0.021776158), ('Philonthus', 0.46603906), ('Tasgius', 0.5081382)]"
259,images_genus/Tasgius/Tasgius melanarius_8.jpg,Tasgius,"[('Cafius', 3.542401e-06), ('Ocypus', 0.0026077928), ('Tasgius', 0.99738854)]"
260,images_genus/Tasgius/Tasgius melanarius_9.jpg,Tasgius,"[('Cafius', 6.745985e-05), ('Ocypus', 0.2854551), ('Tasgius', 0.7143551)]"
261,images_genus/Tasgius/Tasgius morsitans_10.jpg,Tasgius,"[('Staphylinus', 3.828215e-05), ('Ocypus', 0.0005163987), ('Tasgius', 0.999401)]"
262,images_genus/Tasgius/Tasgius morsitans_11.jpg,Tasgius,"[('Staphylinus', 1.0661516e-06), ('Ocypus', 2.9240693e-06), ('Tasgius', 0.99999464)]"
263,images_genus/Tasgius/Tasgius morsitans_12.jpg,Tasgius,"[('Staphylinus', 8.468516e-06), ('Ocypus', 0.0007777532), ('Tasgius', 0.99921083)]"
264,images_genus/Tasgius/Tasgius morsitans_4.jpg,Tasgius,"[('Platydracus', 7.7260105e-05), ('Staphylinus', 0.00010837192), ('Tasgius', 0.9997725)]"
265,images_genus/Tasgius/Tasgius morsitans_5.jpg,Tasgius,"[('Platydracus', 6.941989e-05), ('Ocypus', 8.6844484e-05), ('Tasgius', 0.99982953)]"
266,images_genus/Tasgius/Tasgius morsitans_6.jpg,Tasgius,"[('Ochthephilum', 1.6146587e-05), ('Tetartopeus', 0.00023810042), ('Tasgius', 0.99973315)]"
267,images_genus/Tasgius/Tasgius morsitans_7.jpg,Tasgius,"[('Staphylinus', 9.432321e-06), ('Ocypus', 1.9838584e-05), ('Tasgius', 0.99997044)]"
268,images_genus/Tasgius/Tasgius morsitans_8.jpg,Tasgius,"[('Platydracus', 0.00019566556), ('Staphylinus', 0.0018497572), ('Tasgius', 0.9978811)]"
269,images_genus/Tasgius/Tasgius morsitans_9.jpg,Tasgius,"[('Staphylinus', 2.4078077e-05), ('Ocypus', 8.008219e-05), ('Tasgius', 0.9998921)]"
270,images_genus/Rugilus/Rugilus erichsoni_15.jpg,Rugilus,"[('Medon', 3.085362e-07), ('Astenus', 6.6119634e-07), ('Rugilus', 0.9999988)]"
271,images_genus/Rugilus/Rugilus erichsoni_16.jpg,Rugilus,"[('Medon', 3.8107682e-06), ('Astenus', 4.640299e-06), ('Rugilus', 0.99998903)]"
272,images_genus/Rugilus/Rugilus erichsoni_17.jpg,Rugilus,"[('Astenus', 1.2042345e-06), ('Medon', 2.2018003e-05), ('Rugilus', 0.99997604)]"
273,images_genus/Rugilus/Rugilus erichsoni_18.jpg,Rugilus,"[('Gauropterus', 2.9641812e-06), ('Medon', 2.5492513e-05), ('Rugilus', 0.9999683)]"
274,images_genus/Rugilus/Rugilus erichsoni_19.jpg,Rugilus,"[('Astenus', 4.7138553e-07), ('Medon', 1.6468373e-06), ('Rugilus', 0.9999974)]"
275,images_genus/Rugilus/Rugilus erichsoni_20.jpg,Rugilus,"[('Gauropterus', 2.0340261e-05), ('Medon', 0.0014601054), ('Rugilus', 0.9984836)]"
276,images_genus/Rugilus/Rugilus erichsoni_21.jpg,Rugilus,"[('Nudobius', 8.593401e-09), ('Astenus', 1.9336646e-06), ('Rugilus', 0.9999981)]"
277,images_genus/Rugilus/Rugilus erichsoni_22.jpg,Rugilus,"[('Gauropterus', 4.219068e-07), ('Astenus', 2.4649246e-06), ('Rugilus', 0.99999595)]"
278,images_genus/Rugilus/Rugilus erichsoni_23.jpg,Rugilus,"[('Astenus', 1.6355216e-06), ('Medon', 3.6981706e-05), ('Rugilus', 0.99995947)]"
279,images_genus/Rugilus/Rugilus erichsoni_24.jpg,Rugilus,"[('Astenus', 1.2151403e-06), ('Bisnius', 2.854718e-06), ('Rugilus', 0.9999945)]"
280,images_genus/Rugilus/Rugilus erichsoni_25.jpg,Rugilus,"[('Bisnius', 5.8034957e-06), ('Medon', 2.8345938e-05), ('Rugilus', 0.99995863)]"
281,images_genus/Rugilus/Rugilus erichsoni_26.jpg,Rugilus,"[('Astenus', 2.3091336e-07), ('Medon', 1.2220523e-06), ('Rugilus', 0.9999981)]"
282,images_genus/Rugilus/Rugilus erichsoni_27.jpg,Rugilus,"[('Astenus', 3.6014978e-06), ('Medon', 0.00072647637), ('Rugilus', 0.99926585)]"
283,images_genus/Rugilus/Rugilus erichsoni_28.jpg,Rugilus,"[('Gyrohypnus', 3.933589e-06), ('Bisnius', 2.5212512e-05), ('Rugilus', 0.9999665)]"
284,images_genus/Rugilus/Rugilus erichsoni_29.jpg,Rugilus,"[('Astenus', 4.4080552e-06), ('Medon', 5.407093e-06), ('Rugilus', 0.99998105)]"
285,images_genus/Rugilus/Rugilus erichsoni_30.jpg,Rugilus,"[('Bisnius', 0.00056353916), ('Medon', 0.00064850773), ('Rugilus', 0.9985128)]"
286,images_genus/Rugilus/Rugilus erichsoni_31.jpg,Rugilus,"[('Gauropterus', 7.252764e-07), ('Medon', 4.7068397e-06), ('Rugilus', 0.9999933)]"
287,images_genus/Rugilus/Rugilus erichsoni_32.jpg,Rugilus,"[('Gauropterus', 1.2300537e-05), ('Astenus', 1.3417564e-05), ('Rugilus', 0.99996805)]"
288,images_genus/Rugilus/Rugilus erichsoni_33.jpg,Rugilus,"[('Gauropterus', 1.2069877e-06), ('Medon', 7.6478864e-05), ('Rugilus', 0.9999194)]"
289,images_genus/Rugilus/Rugilus erichsoni_34.jpg,Rugilus,"[('Medon', 1.0126441e-05), ('Bisnius', 9.937083e-05), ('Rugilus', 0.99987984)]"
290,images_genus/Rugilus/Rugilus erichsoni_35.jpg,Rugilus,"[('Astenus', 6.487675e-07), ('Medon', 2.5221436e-06), ('Rugilus', 0.99999666)]"
291,images_genus/Rugilus/Rugilus erichsoni_36.jpg,Rugilus,"[('Medon', 1.7219683e-05), ('Bisnius', 0.00011939751), ('Rugilus', 0.9998286)]"
292,images_genus/Rugilus/Rugilus erichsoni_37.jpg,Rugilus,"[('Gyrohypnus', 1.6288857e-06), ('Astenus', 6.1088604e-06), ('Rugilus', 0.99998987)]"
293,images_genus/Rugilus/Rugilus erichsoni_38.jpg,Rugilus,"[('Nudobius', 9.029187e-07), ('Astenus', 6.7854726e-06), ('Rugilus', 0.9999902)]"
294,images_genus/Rugilus/Rugilus erichsoni_39.jpg,Rugilus,"[('Medon', 1.0643232e-07), ('Astenus', 8.4881833e-07), ('Rugilus', 0.99999905)]"
295,images_genus/Rugilus/Rugilus erichsoni_40.jpg,Rugilus,"[('Astenus', 7.190046e-07), ('Medon', 3.667345e-06), ('Rugilus', 0.99999535)]"
296,images_genus/Rugilus/Rugilus erichsoni_41.jpg,Rugilus,"[('Astenus', 6.5737305e-07), ('Medon', 1.5218341e-05), ('Rugilus', 0.9999826)]"
297,images_genus/Rugilus/Rugilus erichsoni_42.jpg,Rugilus,"[('Medon', 1.7420373e-06), ('Astenus', 3.6498636e-06), ('Rugilus', 0.99999416)]"
298,images_genus/Rugilus/Rugilus erichsoni_43.jpg,Rugilus,"[('Medon', 1.1735492e-08), ('Astenus', 1.3405254e-06), ('Rugilus', 0.9999987)]"
299,images_genus/Rugilus/Rugilus erichsoni_44.jpg,Rugilus,"[('Astenus', 1.3334326e-05), ('Medon', 1.6300393e-05), ('Rugilus', 0.99996877)]"
300,images_genus/Rugilus/Rugilus erichsoni_45.jpg,Rugilus,"[('Astenus', 5.0930197e-05), ('Medon', 7.843717e-05), ('Rugilus', 0.99986374)]"
301,images_genus/Rugilus/Rugilus orbiculatus_29.jpg,Rugilus,"[('Gauropterus', 2.142139e-06), ('Medon', 3.409552e-06), ('Rugilus', 0.9999938)]"
302,images_genus/Rugilus/Rugilus orbiculatus_30.jpg,Rugilus,"[('Bisnius', 8.043234e-06), ('Medon', 1.6965123e-05), ('Rugilus', 0.9999459)]"
303,images_genus/Rugilus/Rugilus orbiculatus_31.jpg,Rugilus,"[('Astenus', 1.8188945e-06), ('Medon', 3.879013e-06), ('Rugilus', 0.9999901)]"
304,images_genus/Rugilus/Rugilus orbiculatus_32.jpg,Rugilus,"[('Medon', 1.2987964e-06), ('Bisnius', 1.4335977e-06), ('Rugilus', 0.9999951)]"
