,Filename,Prediction1,Prediction3
163,images_genus/Othius/Othius angustus_10.jpg,Othius,"[('Leptacinus', 0.036031265), ('Atrecus', 0.04928099), ('Othius', 0.81744546)]"
164,images_genus/Othius/Othius angustus_11.jpg,Othius,"[('Rugilus', 0.0076842923), ('Atrecus', 0.02463936), ('Othius', 0.94870615)]"
165,images_genus/Othius/Othius angustus_12.jpg,Othius,"[('Philonthus', 0.0005902281), ('Gabrius', 0.00066697557), ('Othius', 0.9978375)]"
166,images_genus/Othius/Othius angustus_13.jpg,Othius,"[('Atrecus', 0.0005258571), ('Lathrobium', 0.0013477284), ('Othius', 0.99688655)]"
167,images_genus/Othius/Othius angustus_14.jpg,Othius,"[('Xantholinus', 0.012069356), ('Quedius', 0.05425337), ('Othius', 0.9249393)]"
168,images_genus/Othius/Othius angustus_15.jpg,Othius,"[('Xantholinus', 0.00051828474), ('Atrecus', 0.0040597445), ('Othius', 0.9950649)]"
169,images_genus/Othius/Othius angustus_16.jpg,Othius,"[('Xantholinus', 0.002532453), ('Gyrohypnus', 0.002815321), ('Othius', 0.98709667)]"
170,images_genus/Othius/Othius angustus_17.jpg,Othius,"[('Xantholinus', 0.00028393377), ('Atrecus', 0.0013330145), ('Othius', 0.99744785)]"
171,images_genus/Othius/Othius angustus_18.jpg,Othius,"[('Lathrobium', 0.002009292), ('Gabrius', 0.0028647445), ('Othius', 0.9904293)]"
172,images_genus/Othius/Othius angustus_19.jpg,Othius,"[('Xantholinus', 0.00042399985), ('Atrecus', 0.0014755459), ('Othius', 0.9971813)]"
173,images_genus/Othius/Othius angustus_20.jpg,Othius,"[('Lathrobium', 7.119062e-05), ('Quedius', 0.000102870974), ('Othius', 0.9997296)]"
174,images_genus/Othius/Othius angustus_21.jpg,Othius,"[('Xantholinus', 0.018782068), ('Atrecus', 0.115751475), ('Othius', 0.7953157)]"
175,images_genus/Othius/Othius angustus_22.jpg,Othius,"[('Xantholinus', 0.019416373), ('Lathrobium', 0.044662282), ('Othius', 0.9248333)]"
176,images_genus/Othius/Othius angustus_23.jpg,Othius,"[('Quedius', 0.0039249575), ('Atrecus', 0.007126241), ('Othius', 0.98835605)]"
177,images_genus/Othius/Othius angustus_24.jpg,Othius,"[('Philonthus', 0.13809566), ('Lithocharis', 0.22240481), ('Othius', 0.35968897)]"
178,images_genus/Othius/Othius angustus_25.jpg,Othius,"[('Philonthus', 0.0021955469), ('Atrecus', 0.003444552), ('Othius', 0.9887582)]"
179,images_genus/Othius/Othius angustus_26.jpg,Othius,"[('Quedius', 0.0038705848), ('Lathrobium', 0.0071293195), ('Othius', 0.98771846)]"
180,images_genus/Othius/Othius angustus_9.jpg,Othius,"[('Atrecus', 3.073284e-05), ('Lathrobium', 7.099579e-05), ('Othius', 0.999814)]"
181,images_genus/Othius/Othius punctulatus_10.jpg,Othius,"[('Platydracus', 0.0005676056), ('Lathrobium', 0.002237603), ('Othius', 0.99662125)]"
182,images_genus/Othius/Othius punctulatus_11.jpg,Othius,"[('Paederus', 0.0027176293), ('Lathrobium', 0.18100251), ('Othius', 0.81152046)]"
183,images_genus/Othius/Othius punctulatus_12.jpg,Othius,"[('Xantholinus', 0.00027700045), ('Lathrobium', 0.000482054), ('Othius', 0.99904925)]"
184,images_genus/Othius/Othius punctulatus_13.jpg,Othius,"[('Paederus', 0.00022736308), ('Lathrobium', 0.00034716073), ('Othius', 0.9989538)]"
185,images_genus/Othius/Othius punctulatus_14.jpg,Othius,"[('Megalinus', 0.0010655558), ('Lathrobium', 0.020563893), ('Othius', 0.9775094)]"
186,images_genus/Othius/Othius punctulatus_15.jpg,Othius,"[('Nudobius', 0.031722575), ('Megalinus', 0.03417933), ('Othius', 0.9066655)]"
187,images_genus/Othius/Othius punctulatus_5.jpg,Othius,"[('Quedius', 0.00612504), ('Lathrobium', 0.06589851), ('Othius', 0.92105985)]"
188,images_genus/Othius/Othius punctulatus_6.jpg,Lathrobium,"[('Achenium', 0.0014503429), ('Othius', 0.058821213), ('Lathrobium', 0.93875945)]"
189,images_genus/Othius/Othius punctulatus_7.jpg,Othius,"[('Lathrobium', 0.0004905955), ('Xantholinus', 0.0058628726), ('Othius', 0.9925432)]"
190,images_genus/Othius/Othius punctulatus_8.jpg,Othius,"[('Atrecus', 0.013247749), ('Xantholinus', 0.020960905), ('Othius', 0.9561158)]"
191,images_genus/Othius/Othius punctulatus_9.jpg,Othius,"[('Lathrobium', 0.03065657), ('Paederus', 0.060815517), ('Othius', 0.8735581)]"
192,images_genus/Othius/Othius subuliformis_10.jpg,Othius,"[('Xantholinus', 0.0020053117), ('Atrecus', 0.008772685), ('Othius', 0.9884112)]"
193,images_genus/Othius/Othius subuliformis_11.jpg,Othius,"[('Xantholinus', 1.0158784e-05), ('Atrecus', 3.0571093e-05), ('Othius', 0.9999367)]"
194,images_genus/Othius/Othius subuliformis_12.jpg,Othius,"[('Ochthephilum', 0.0002633963), ('Atrecus', 0.0003143093), ('Othius', 0.99853146)]"
195,images_genus/Othius/Othius subuliformis_13.jpg,Othius,"[('Sunius', 0.00014836696), ('Lathrobium', 0.0055402475), ('Othius', 0.9941414)]"
196,images_genus/Othius/Othius subuliformis_14.jpg,Othius,"[('Achenium', 0.00063322514), ('Lathrobium', 0.0010329766), ('Othius', 0.99729055)]"
197,images_genus/Othius/Othius subuliformis_15.jpg,Philonthus,"[('Bisnius', 0.0035942162), ('Othius', 0.0038542754), ('Philonthus', 0.9883455)]"
198,images_genus/Othius/Othius subuliformis_5.jpg,Othius,"[('Xantholinus', 0.00012477384), ('Atrecus', 0.0021208993), ('Othius', 0.99748373)]"
199,images_genus/Othius/Othius subuliformis_6.jpg,Othius,"[('Atrecus', 2.3265558e-05), ('Ochthephilum', 4.4377593e-05), ('Othius', 0.9998405)]"
200,images_genus/Othius/Othius subuliformis_7.jpg,Othius,"[('Atrecus', 3.7612863e-05), ('Lathrobium', 0.0006210566), ('Othius', 0.9992938)]"
201,images_genus/Othius/Othius subuliformis_8.jpg,Othius,"[('Xantholinus', 7.994329e-05), ('Atrecus', 0.00030182023), ('Othius', 0.9995553)]"
202,images_genus/Othius/Othius subuliformis_9.jpg,Othius,"[('Ochthephilum', 0.00062553934), ('Atrecus', 0.0031263193), ('Othius', 0.99573153)]"
203,images_genus/Staphylinus/Staphylinus caesareus_2.jpg,Staphylinus,"[('Platydracus', 4.353658e-05), ('Emus', 4.4105473e-05), ('Staphylinus', 0.9997894)]"
204,images_genus/Staphylinus/Staphylinus caesareus_3.jpg,Staphylinus,"[('Emus', 6.975556e-05), ('Dinothenarus', 0.00031869047), ('Staphylinus', 0.9994844)]"
205,images_genus/Staphylinus/Staphylinus caesareus_4.jpg,Staphylinus,"[('Platydracus', 2.6542431e-05), ('Emus', 4.07746e-05), ('Staphylinus', 0.99988675)]"
206,images_genus/Staphylinus/Staphylinus caesareus_5.jpg,Staphylinus,"[('Emus', 0.00055916345), ('Platydracus', 0.019194428), ('Staphylinus', 0.97946024)]"
207,images_genus/Staphylinus/Staphylinus caesareus_6.jpg,Staphylinus,"[('Emus', 0.000128003), ('Platydracus', 0.0005398078), ('Staphylinus', 0.9988412)]"
208,images_genus/Staphylinus/Staphylinus dimidiaticornis_2.jpg,Staphylinus,"[('Megalinus', 1.891679e-05), ('Platydracus', 0.00029704353), ('Staphylinus', 0.99962795)]"
209,images_genus/Staphylinus/Staphylinus dimidiaticornis_3.jpg,Staphylinus,"[('Emus', 0.00011168181), ('Platydracus', 0.008585266), ('Staphylinus', 0.99083334)]"
210,images_genus/Staphylinus/Staphylinus dimidiaticornis_4.jpg,Staphylinus,"[('Dinothenarus', 1.7474136e-05), ('Platydracus', 0.00050406065), ('Staphylinus', 0.9994332)]"
211,images_genus/Staphylinus/Staphylinus dimidiaticornis_5.jpg,Staphylinus,"[('Dinothenarus', 0.0004759031), ('Platydracus', 0.004451354), ('Staphylinus', 0.9945275)]"
212,images_genus/Staphylinus/Staphylinus erythropterus_10.jpg,Staphylinus,"[('Megalinus', 7.842181e-05), ('Platydracus', 0.00020393202), ('Staphylinus', 0.99939525)]"
213,images_genus/Staphylinus/Staphylinus erythropterus_11.jpg,Staphylinus,"[('Lathrobium', 7.435055e-05), ('Platydracus', 0.0006535711), ('Staphylinus', 0.9990069)]"
214,images_genus/Staphylinus/Staphylinus erythropterus_4.jpg,Staphylinus,"[('Paederus', 0.00012632635), ('Platydracus', 0.004987856), ('Staphylinus', 0.9945416)]"
215,images_genus/Staphylinus/Staphylinus erythropterus_5.jpg,Staphylinus,"[('Paederus', 0.0023625104), ('Platydracus', 0.01644111), ('Staphylinus', 0.97734183)]"
216,images_genus/Staphylinus/Staphylinus erythropterus_6.jpg,Staphylinus,"[('Lathrobium', 0.004968706), ('Platydracus', 0.019681076), ('Staphylinus', 0.9685394)]"
217,images_genus/Staphylinus/Staphylinus erythropterus_7.jpg,Staphylinus,"[('Platydracus', 0.077045284), ('Lathrobium', 0.22057694), ('Staphylinus', 0.69210416)]"
218,images_genus/Staphylinus/Staphylinus erythropterus_8.jpg,Staphylinus,"[('Megalinus', 2.4896925e-05), ('Platydracus', 0.00016445156), ('Staphylinus', 0.9997558)]"
219,images_genus/Staphylinus/Staphylinus erythropterus_9.jpg,Staphylinus,"[('Ontholestes', 0.0005088989), ('Dinothenarus', 0.0020512685), ('Staphylinus', 0.99660766)]"
220,images_genus/Ontholestes/Ontholestes murinus_10.jpg,Ontholestes,"[('Dinothenarus', 0.0011249682), ('Creophilus', 0.004694333), ('Ontholestes', 0.99403024)]"
221,images_genus/Ontholestes/Ontholestes murinus_11.jpg,Ontholestes,"[('Creophilus', 0.00026322418), ('Dinothenarus', 0.008836569), ('Ontholestes', 0.990871)]"
222,images_genus/Ontholestes/Ontholestes murinus_12.jpg,Ontholestes,"[('Creophilus', 1.9585355e-05), ('Dinothenarus', 0.00036091395), ('Ontholestes', 0.9996075)]"
223,images_genus/Ontholestes/Ontholestes murinus_13.jpg,Ontholestes,"[('Creophilus', 2.2168182e-05), ('Dinothenarus', 0.0007234038), ('Ontholestes', 0.9992494)]"
224,images_genus/Ontholestes/Ontholestes murinus_14.jpg,Ontholestes,"[('Creophilus', 0.00095772033), ('Dinothenarus', 0.028357474), ('Ontholestes', 0.970539)]"
225,images_genus/Ontholestes/Ontholestes murinus_15.jpg,Ontholestes,"[('Creophilus', 4.501058e-05), ('Dinothenarus', 0.00027447782), ('Ontholestes', 0.99967444)]"
226,images_genus/Ontholestes/Ontholestes murinus_5.jpg,Ontholestes,"[('Creophilus', 2.2762065e-07), ('Dinothenarus', 5.229761e-06), ('Ontholestes', 0.9999945)]"
227,images_genus/Ontholestes/Ontholestes murinus_6.jpg,Ontholestes,"[('Dinothenarus', 0.0011563932), ('Creophilus', 0.0024149194), ('Ontholestes', 0.9958846)]"
228,images_genus/Ontholestes/Ontholestes murinus_7.jpg,Ontholestes,"[('Creophilus', 0.0007647568), ('Dinothenarus', 0.0059514297), ('Ontholestes', 0.9930147)]"
229,images_genus/Ontholestes/Ontholestes murinus_8.jpg,Ontholestes,"[('Creophilus', 0.0001325301), ('Dinothenarus', 0.00030878742), ('Ontholestes', 0.9995534)]"
230,images_genus/Ontholestes/Ontholestes murinus_9.jpg,Ontholestes,"[('Creophilus', 0.00079412875), ('Dinothenarus', 0.0011202793), ('Ontholestes', 0.99799335)]"
231,images_genus/Ontholestes/Ontholestes tessellatus_3.jpg,Ontholestes,"[('Emus', 0.0001959291), ('Dinothenarus', 0.010385204), ('Ontholestes', 0.9892484)]"
232,images_genus/Ontholestes/Ontholestes tessellatus_4.jpg,Ontholestes,"[('Creophilus', 5.2191877e-05), ('Dinothenarus', 0.017133553), ('Ontholestes', 0.98278123)]"
233,images_genus/Ontholestes/Ontholestes tessellatus_5.jpg,Ontholestes,"[('Creophilus', 0.00024716632), ('Dinothenarus', 0.01608845), ('Ontholestes', 0.98342043)]"
234,images_genus/Ontholestes/Ontholestes tessellatus_6.jpg,Ontholestes,"[('Creophilus', 6.256918e-06), ('Dinothenarus', 0.0015099167), ('Ontholestes', 0.9984754)]"
235,images_genus/Ontholestes/Ontholestes tessellatus_7.jpg,Ontholestes,"[('Creophilus', 7.7064203e-07), ('Dinothenarus', 0.014077419), ('Ontholestes', 0.9859212)]"
236,images_genus/Ontholestes/Ontholestes tessellatus_8.jpg,Ontholestes,"[('Emus', 7.4656623e-06), ('Dinothenarus', 0.0013709591), ('Ontholestes', 0.9986137)]"
237,images_genus/Ontholestes/Ontholestes tessellatus_9.jpg,Ontholestes,"[('Creophilus', 3.9622387e-06), ('Dinothenarus', 0.00047375367), ('Ontholestes', 0.9995197)]"
238,images_genus/Tasgius/Tasgius ater_3.jpg,Tasgius,"[('Tetartopeus', 0.00019797051), ('Ocypus', 0.020950815), ('Tasgius', 0.9783351)]"
239,images_genus/Tasgius/Tasgius ater_4.jpg,Tasgius,"[('Philonthus', 0.06878034), ('Ocypus', 0.24178976), ('Tasgius', 0.6800629)]"
240,images_genus/Tasgius/Tasgius ater_5.jpg,Ocypus,"[('Philonthus', 0.087482914), ('Creophilus', 0.096551746), ('Ocypus', 0.65668213)]"
241,images_genus/Tasgius/Tasgius ater_6.jpg,Tasgius,"[('Tetartopeus', 7.8710575e-05), ('Ocypus', 0.008644533), ('Tasgius', 0.99108)]"
242,images_genus/Tasgius/Tasgius ater_7.jpg,Tasgius,"[('Quedius', 0.00037529177), ('Ocypus', 0.0019481842), ('Tasgius', 0.99725777)]"
243,images_genus/Tasgius/Tasgius ater_8.jpg,Ocypus,"[('Philonthus', 0.0018462156), ('Tasgius', 0.06851014), ('Ocypus', 0.92783856)]"
244,images_genus/Tasgius/Tasgius ater_9.jpg,Tasgius,"[('Platydracus', 0.0018041964), ('Ocypus', 0.09993705), ('Tasgius', 0.8949944)]"
245,images_genus/Tasgius/Tasgius globulifer_2.jpg,Tasgius,"[('Tetartopeus', 0.007787702), ('Ocypus', 0.4837305), ('Tasgius', 0.50091344)]"
246,images_genus/Tasgius/Tasgius globulifer_3.jpg,Tasgius,"[('Philonthus', 0.00010248407), ('Ocypus', 0.010902395), ('Tasgius', 0.9887261)]"
247,images_genus/Tasgius/Tasgius globulifer_4.jpg,Tasgius,"[('Tetartopeus', 0.0006056455), ('Ocypus', 0.003244552), ('Tasgius', 0.9955052)]"
248,images_genus/Tasgius/Tasgius globulifer_5.jpg,Tasgius,"[('Philonthus', 0.017965404), ('Ocypus', 0.1926397), ('Tasgius', 0.7668339)]"
249,images_genus/Tasgius/Tasgius globulifer_6.jpg,Tasgius,"[('Tetartopeus', 1.290934e-05), ('Ocypus', 0.034475453), ('Tasgius', 0.9654723)]"
250,images_genus/Tasgius/Tasgius melanarius_10.jpg,Ocypus,"[('Tetartopeus', 0.0014562552), ('Tasgius', 0.15779757), ('Ocypus', 0.835156)]"
251,images_genus/Tasgius/Tasgius melanarius_11.jpg,Tasgius,"[('Tetartopeus', 0.021298477), ('Ocypus', 0.19110769), ('Tasgius', 0.7688152)]"
252,images_genus/Tasgius/Tasgius melanarius_12.jpg,Tasgius,"[('Lathrobium', 0.0038007512), ('Ocypus', 0.17365871), ('Tasgius', 0.8185064)]"
253,images_genus/Tasgius/Tasgius melanarius_13.jpg,Tasgius,"[('Tetartopeus', 0.0053606387), ('Ocypus', 0.19040792), ('Tasgius', 0.8007052)]"
254,images_genus/Tasgius/Tasgius melanarius_14.jpg,Tasgius,"[('Tetartopeus', 0.011642069), ('Philonthus', 0.011905508), ('Tasgius', 0.9704315)]"
255,images_genus/Tasgius/Tasgius melanarius_15.jpg,Tasgius,"[('Tetartopeus', 0.0008040597), ('Ocypus', 0.06449951), ('Tasgius', 0.9332142)]"
256,images_genus/Tasgius/Tasgius melanarius_5.jpg,Tasgius,"[('Tetartopeus', 0.00022261441), ('Ocypus', 0.009182488), ('Tasgius', 0.99009985)]"
257,images_genus/Tasgius/Tasgius melanarius_6.jpg,Ocypus,"[('Velleius', 0.00043848096), ('Tasgius', 0.24619518), ('Ocypus', 0.7521376)]"
258,images_genus/Tasgius/Tasgius melanarius_7.jpg,Tasgius,"[('Tetartopeus', 0.004837867), ('Philonthus', 0.0059364825), ('Tasgius', 0.98156756)]"
259,images_genus/Tasgius/Tasgius melanarius_8.jpg,Tasgius,"[('Lathrobium', 0.0006346199), ('Ocypus', 0.40109524), ('Tasgius', 0.5962474)]"
260,images_genus/Tasgius/Tasgius melanarius_9.jpg,Ocypus,"[('Platydracus', 0.0063751736), ('Tasgius', 0.18180268), ('Ocypus', 0.80668414)]"
261,images_genus/Tasgius/Tasgius morsitans_10.jpg,Tasgius,"[('Lathrobium', 0.033122044), ('Ocypus', 0.054460045), ('Tasgius', 0.8952587)]"
262,images_genus/Tasgius/Tasgius morsitans_11.jpg,Tasgius,"[('Platydracus', 0.0053685326), ('Lathrobium', 0.28010473), ('Tasgius', 0.708343)]"
263,images_genus/Tasgius/Tasgius morsitans_12.jpg,Tasgius,"[('Ocypus', 0.046502996), ('Platydracus', 0.101581186), ('Tasgius', 0.84282416)]"
264,images_genus/Tasgius/Tasgius morsitans_4.jpg,Tasgius,"[('Platydracus', 8.69205e-05), ('Ocypus', 0.00038699422), ('Tasgius', 0.99947435)]"
265,images_genus/Tasgius/Tasgius morsitans_5.jpg,Tasgius,"[('Lathrobium', 0.00012602154), ('Ocypus', 0.0029720992), ('Tasgius', 0.9965798)]"
266,images_genus/Tasgius/Tasgius morsitans_6.jpg,Tasgius,"[('Platydracus', 0.0011133911), ('Lathrobium', 0.06920264), ('Tasgius', 0.9280083)]"
267,images_genus/Tasgius/Tasgius morsitans_7.jpg,Tasgius,"[('Platydracus', 0.00052519684), ('Ocypus', 0.00063124375), ('Tasgius', 0.99837565)]"
268,images_genus/Tasgius/Tasgius morsitans_8.jpg,Tasgius,"[('Ocypus', 0.00023986594), ('Lathrobium', 0.00032021452), ('Tasgius', 0.9991085)]"
269,images_genus/Tasgius/Tasgius morsitans_9.jpg,Tasgius,"[('Lathrobium', 0.00012154506), ('Ocypus', 0.00012292727), ('Tasgius', 0.99957854)]"
270,images_genus/Rugilus/Rugilus erichsoni_15.jpg,Rugilus,"[('Atrecus', 6.861569e-05), ('Paederus', 0.00012662394), ('Rugilus', 0.99944896)]"
271,images_genus/Rugilus/Rugilus erichsoni_16.jpg,Rugilus,"[('Medon', 3.9032475e-05), ('Paederidus', 0.00012226854), ('Rugilus', 0.99962604)]"
272,images_genus/Rugilus/Rugilus erichsoni_17.jpg,Rugilus,"[('Bisnius', 0.00021933635), ('Phacophallus', 0.00024069728), ('Rugilus', 0.9978543)]"
273,images_genus/Rugilus/Rugilus erichsoni_18.jpg,Rugilus,"[('Paederidus', 0.00018841158), ('Medon', 0.0006743518), ('Rugilus', 0.99857306)]"
274,images_genus/Rugilus/Rugilus erichsoni_19.jpg,Rugilus,"[('Tetartopeus', 0.00014244112), ('Medon', 0.00030891094), ('Rugilus', 0.9986895)]"
275,images_genus/Rugilus/Rugilus erichsoni_20.jpg,Rugilus,"[('Medon', 7.152933e-05), ('Paederidus', 9.375696e-05), ('Rugilus', 0.9994455)]"
276,images_genus/Rugilus/Rugilus erichsoni_21.jpg,Rugilus,"[('Tetartopeus', 0.00056088483), ('Astenus', 0.0539761), ('Rugilus', 0.9424374)]"
277,images_genus/Rugilus/Rugilus erichsoni_22.jpg,Rugilus,"[('Paederus', 8.742491e-05), ('Medon', 0.00023009245), ('Rugilus', 0.9990945)]"
278,images_genus/Rugilus/Rugilus erichsoni_23.jpg,Rugilus,"[('Paederus', 0.00028045685), ('Medon', 0.0014739941), ('Rugilus', 0.9964451)]"
279,images_genus/Rugilus/Rugilus erichsoni_24.jpg,Rugilus,"[('Bisnius', 0.00012942216), ('Paederus', 0.00018040878), ('Rugilus', 0.9988217)]"
280,images_genus/Rugilus/Rugilus erichsoni_25.jpg,Rugilus,"[('Tetartopeus', 0.00012485129), ('Medon', 0.00015913718), ('Rugilus', 0.9993868)]"
281,images_genus/Rugilus/Rugilus erichsoni_26.jpg,Rugilus,"[('Paederidus', 0.000113718146), ('Medon', 0.00015613524), ('Rugilus', 0.99921024)]"
282,images_genus/Rugilus/Rugilus erichsoni_27.jpg,Rugilus,"[('Pseudomedon', 0.0003095221), ('Medon', 0.0010240251), ('Rugilus', 0.99747545)]"
283,images_genus/Rugilus/Rugilus erichsoni_28.jpg,Rugilus,"[('Paederidus', 3.2857595e-05), ('Tetartopeus', 9.2535716e-05), ('Rugilus', 0.9996132)]"
284,images_genus/Rugilus/Rugilus erichsoni_29.jpg,Rugilus,"[('Paederidus', 8.899753e-05), ('Medon', 0.00011039825), ('Rugilus', 0.9989749)]"
285,images_genus/Rugilus/Rugilus erichsoni_30.jpg,Rugilus,"[('Bisnius', 5.5386485e-05), ('Tetartopeus', 6.1187515e-05), ('Rugilus', 0.999553)]"
286,images_genus/Rugilus/Rugilus erichsoni_31.jpg,Rugilus,"[('Paederidus', 0.000117707685), ('Medon', 0.0003596895), ('Rugilus', 0.99876654)]"
287,images_genus/Rugilus/Rugilus erichsoni_32.jpg,Rugilus,"[('Tetartopeus', 0.00011975209), ('Medon', 0.0003043656), ('Rugilus', 0.9987244)]"
288,images_genus/Rugilus/Rugilus erichsoni_33.jpg,Rugilus,"[('Medon', 0.0001564786), ('Paederidus', 0.00038074725), ('Rugilus', 0.99851066)]"
289,images_genus/Rugilus/Rugilus erichsoni_34.jpg,Rugilus,"[('Paederidus', 8.917126e-05), ('Medon', 0.00011864012), ('Rugilus', 0.9994351)]"
290,images_genus/Rugilus/Rugilus erichsoni_35.jpg,Rugilus,"[('Phacophallus', 5.1995263e-05), ('Medon', 0.0001369791), ('Rugilus', 0.9994289)]"
291,images_genus/Rugilus/Rugilus erichsoni_36.jpg,Rugilus,"[('Medon', 0.00019326236), ('Paederidus', 0.00024176187), ('Rugilus', 0.99878985)]"
292,images_genus/Rugilus/Rugilus erichsoni_37.jpg,Rugilus,"[('Paederus', 0.00010288786), ('Phacophallus', 0.00011821569), ('Rugilus', 0.9992569)]"
293,images_genus/Rugilus/Rugilus erichsoni_38.jpg,Rugilus,"[('Astenus', 0.00016486527), ('Medon', 0.0004958765), ('Rugilus', 0.9985501)]"
294,images_genus/Rugilus/Rugilus erichsoni_39.jpg,Rugilus,"[('Paederus', 3.084271e-05), ('Phacophallus', 3.1298074e-05), ('Rugilus', 0.99979585)]"
295,images_genus/Rugilus/Rugilus erichsoni_40.jpg,Rugilus,"[('Leptacinus', 8.135242e-05), ('Medon', 9.6707576e-05), ('Rugilus', 0.9995409)]"
296,images_genus/Rugilus/Rugilus erichsoni_41.jpg,Rugilus,"[('Medon', 0.00029172923), ('Tetartopeus', 0.00032747988), ('Rugilus', 0.99888307)]"
297,images_genus/Rugilus/Rugilus erichsoni_42.jpg,Rugilus,"[('Pseudomedon', 6.672323e-05), ('Medon', 0.00024331325), ('Rugilus', 0.99925107)]"
298,images_genus/Rugilus/Rugilus erichsoni_43.jpg,Rugilus,"[('Leptacinus', 8.878357e-05), ('Astenus', 0.0003038259), ('Rugilus', 0.99899584)]"
299,images_genus/Rugilus/Rugilus erichsoni_44.jpg,Rugilus,"[('Phacophallus', 2.0306506e-05), ('Paederidus', 0.00012437381), ('Rugilus', 0.99969876)]"
300,images_genus/Rugilus/Rugilus erichsoni_45.jpg,Rugilus,"[('Medon', 0.00019251191), ('Astenus', 0.00023292344), ('Rugilus', 0.99832934)]"
301,images_genus/Rugilus/Rugilus orbiculatus_29.jpg,Rugilus,"[('Bisnius', 0.00020520405), ('Paederidus', 0.00038173134), ('Rugilus', 0.99810576)]"
302,images_genus/Rugilus/Rugilus orbiculatus_30.jpg,Rugilus,"[('Medon', 0.00014013861), ('Phacophallus', 0.00024160865), ('Rugilus', 0.9988796)]"
303,images_genus/Rugilus/Rugilus orbiculatus_31.jpg,Rugilus,"[('Medon', 0.0004447174), ('Tetartopeus', 0.00060752104), ('Rugilus', 0.9959603)]"
