,Filename,Label,Prediction1,Prediction3a,Prediction3a_prob,Prediction3b,Prediction3b_prob,Prediction3c,Prediction3c_prob
121,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_140.jpg,Pseudomedon obscurellus,Megalinus glabratus,Quedius brevicornis,0.00039923468,Staphylinus erythropterus,0.004610144,Megalinus glabratus,0.9946333
122,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_141.jpg,Pseudomedon obscurellus,Megalinus glabratus,Quedius maurorufus,6.114722e-07,Quedius auricomus,1.2764367e-06,Megalinus glabratus,0.9999958
123,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_21.jpg,Pseudomedon obscurellus,Megalinus glabratus,Staphylinus erythropterus,1.0671135e-05,Ocypus olens,1.9099503e-05,Megalinus glabratus,0.999967
124,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_26.jpg,Pseudomedon obscurellus,Megalinus glabratus,Quedius brevicornis,2.5819018e-06,Staphylinus erythropterus,3.3408705e-05,Megalinus glabratus,0.9999628
125,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_35.jpg,Pseudomedon obscurellus,Megalinus glabratus,Ocypus olens,1.6988589e-06,Staphylinus erythropterus,1.1388093e-05,Megalinus glabratus,0.9999858
126,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_49.jpg,Pseudomedon obscurellus,Megalinus glabratus,Quedius brevicornis,1.4837242e-06,Staphylinus erythropterus,3.8558237e-06,Megalinus glabratus,0.9999937
127,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_55.jpg,Pseudomedon obscurellus,Megalinus glabratus,Staphylinus erythropterus,0.00010947561,Quedius maurorufus,0.0061416873,Megalinus glabratus,0.9935487
128,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_59.jpg,Pseudomedon obscurellus,Megalinus glabratus,Quedius scitus,0.0031186326,Staphylinus erythropterus,0.006995309,Megalinus glabratus,0.98899686
129,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_62.jpg,Pseudomedon obscurellus,Quedius scitus,Megalinus glabratus,0.072617754,Staphylinus erythropterus,0.332385,Quedius scitus,0.52862555
130,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_63.jpg,Pseudomedon obscurellus,Megalinus glabratus,Quedius brevicornis,3.8689264e-05,Staphylinus erythropterus,0.00016660313,Megalinus glabratus,0.9997911
131,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_67.jpg,Pseudomedon obscurellus,Megalinus glabratus,Ocypus olens,6.4510107e-07,Staphylinus erythropterus,3.1045606e-06,Megalinus glabratus,0.99999595
132,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_77.jpg,Pseudomedon obscurellus,Megalinus glabratus,Ocypus olens,2.3195162e-06,Staphylinus erythropterus,5.0361123e-05,Megalinus glabratus,0.99994445
133,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_81.jpg,Pseudomedon obscurellus,Megalinus glabratus,Staphylinus erythropterus,0.00021814044,Quedius scitus,0.006205706,Megalinus glabratus,0.99316734
134,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_83.jpg,Pseudomedon obscurellus,Megalinus glabratus,Heterothops binotatus,7.6260553e-06,Quedius brevicornis,2.4413595e-05,Megalinus glabratus,0.99995947
135,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_86.jpg,Pseudomedon obscurellus,Megalinus glabratus,Quedius brevicornis,6.693997e-06,Staphylinus erythropterus,0.02572998,Megalinus glabratus,0.97425205
136,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_94.jpg,Pseudomedon obscurellus,Megalinus glabratus,Ocypus olens,6.964445e-05,Staphylinus erythropterus,0.00046520005,Megalinus glabratus,0.99929905
137,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_98.jpg,Pseudomedon obscurellus,Megalinus glabratus,Ocypus olens,0.0015295647,Quedius scitus,0.007380895,Megalinus glabratus,0.9896936
138,images_species/Staphylinus erythropterus/Staphylinus erythropterus_17.jpg,Staphylinus erythropterus,Heterothops praevius,Philonthus mannerheimi,2.2552602e-07,Lobrathium multipunctum,1.3853655e-06,Heterothops praevius,0.99999833
139,images_species/Staphylinus erythropterus/Staphylinus erythropterus_28.jpg,Staphylinus erythropterus,Heterothops praevius,Philonthus carbonarius,1.2583153e-07,Lobrathium multipunctum,2.1659642e-05,Heterothops praevius,0.99997807
140,images_species/Staphylinus erythropterus/Staphylinus erythropterus_30.jpg,Staphylinus erythropterus,Heterothops praevius,Philonthus mannerheimi,6.375597e-07,Lobrathium multipunctum,7.588486e-07,Heterothops praevius,0.99999857
141,images_species/Staphylinus erythropterus/Staphylinus erythropterus_31.jpg,Staphylinus erythropterus,Heterothops praevius,Tetartopeus terminatus,3.8641014e-07,Lobrathium multipunctum,1.838591e-06,Heterothops praevius,0.9999976
142,images_species/Staphylinus erythropterus/Staphylinus erythropterus_32.jpg,Staphylinus erythropterus,Heterothops praevius,Philonthus carbonarius,8.588901e-08,Lobrathium multipunctum,3.3931603e-06,Heterothops praevius,0.9999964
143,images_species/Staphylinus erythropterus/Staphylinus erythropterus_39.jpg,Staphylinus erythropterus,Heterothops praevius,Philonthus mannerheimi,4.9547393e-06,Lobrathium multipunctum,3.2735607e-05,Heterothops praevius,0.99995625
144,images_species/Staphylinus erythropterus/Staphylinus erythropterus_4.jpg,Staphylinus erythropterus,Heterothops praevius,Lobrathium multipunctum,4.4288645e-06,Philonthus mannerheimi,3.8597926e-05,Heterothops praevius,0.99995565
145,images_species/Lobrathium multipunctum/Lobrathium multipunctum_102.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Philonthus nitidicollis,8.026356e-07,Bisnius subuliformis,3.7213744e-05,Ochthephilum fracticorne,0.999962
146,images_species/Lobrathium multipunctum/Lobrathium multipunctum_104.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Ocypus olens,6.457521e-07,Philonthus nitidicollis,0.00037870635,Ochthephilum fracticorne,0.99961996
147,images_species/Lobrathium multipunctum/Lobrathium multipunctum_107.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Tetartopeus terminatus,7.2334856e-08,Philonthus nitidicollis,3.0728963e-05,Ochthephilum fracticorne,0.9999691
148,images_species/Lobrathium multipunctum/Lobrathium multipunctum_108.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Philonthus nitidicollis,4.4008382e-05,Bisnius subuliformis,0.0004941731,Ochthephilum fracticorne,0.9994541
149,images_species/Lobrathium multipunctum/Lobrathium multipunctum_11.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Tetartopeus terminatus,0.0001329492,Philonthus nitidicollis,0.2935689,Ochthephilum fracticorne,0.70625025
150,images_species/Lobrathium multipunctum/Lobrathium multipunctum_112.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Bisnius subuliformis,4.5667875e-06,Philonthus nitidicollis,0.00013014612,Ochthephilum fracticorne,0.99986064
151,images_species/Lobrathium multipunctum/Lobrathium multipunctum_12.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Philonthus nitidicollis,0.00063705374,Bisnius subuliformis,0.17981227,Ochthephilum fracticorne,0.8178751
152,images_species/Lobrathium multipunctum/Lobrathium multipunctum_13.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Tetartopeus terminatus,1.799322e-09,Philonthus nitidicollis,0.001219159,Ochthephilum fracticorne,0.9987808
153,images_species/Lobrathium multipunctum/Lobrathium multipunctum_17.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Philonthus nitidicollis,3.318467e-05,Bisnius subuliformis,5.965464e-05,Ochthephilum fracticorne,0.9998995
154,images_species/Lobrathium multipunctum/Lobrathium multipunctum_26.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Tetartopeus terminatus,8.043153e-10,Philonthus nitidicollis,3.0915342e-06,Ochthephilum fracticorne,0.9999969
155,images_species/Lobrathium multipunctum/Lobrathium multipunctum_34.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Tetartopeus terminatus,7.4093642e-09,Philonthus nitidicollis,1.8391149e-05,Ochthephilum fracticorne,0.99998164
156,images_species/Lobrathium multipunctum/Lobrathium multipunctum_36.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Bisnius subuliformis,6.380483e-05,Philonthus nitidicollis,0.00018227928,Ochthephilum fracticorne,0.99968493
157,images_species/Lobrathium multipunctum/Lobrathium multipunctum_40.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Tetartopeus terminatus,2.2123142e-08,Philonthus nitidicollis,0.00018820271,Ochthephilum fracticorne,0.9998118
158,images_species/Lobrathium multipunctum/Lobrathium multipunctum_46.jpg,Lobrathium multipunctum,Philonthus nitidicollis,Tetartopeus terminatus,1.5506921e-05,Ochthephilum fracticorne,0.042718522,Philonthus nitidicollis,0.95726305
159,images_species/Lobrathium multipunctum/Lobrathium multipunctum_51.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Ocypus olens,6.5835404e-09,Philonthus nitidicollis,5.2580826e-06,Ochthephilum fracticorne,0.99999475
160,images_species/Lobrathium multipunctum/Lobrathium multipunctum_54.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Tetartopeus terminatus,1.01405405e-07,Philonthus nitidicollis,0.00031450536,Ochthephilum fracticorne,0.9996853
161,images_species/Lobrathium multipunctum/Lobrathium multipunctum_55.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Bisnius subuliformis,2.0629268e-06,Philonthus nitidicollis,3.0151484e-06,Ochthephilum fracticorne,0.9999944
162,images_species/Lobrathium multipunctum/Lobrathium multipunctum_76.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Platydracus fulvipes,8.095898e-06,Bisnius subuliformis,0.00014605446,Ochthephilum fracticorne,0.99983835
163,images_species/Lobrathium multipunctum/Lobrathium multipunctum_77.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Tetartopeus terminatus,1.4083129e-08,Philonthus nitidicollis,0.24995035,Ochthephilum fracticorne,0.7500496
164,images_species/Lobrathium multipunctum/Lobrathium multipunctum_88.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Tetartopeus terminatus,3.954511e-08,Philonthus nitidicollis,0.0005258589,Ochthephilum fracticorne,0.9994741
165,images_species/Lobrathium multipunctum/Lobrathium multipunctum_95.jpg,Lobrathium multipunctum,Bisnius subuliformis,Ocypus olens,0.00024430038,Ochthephilum fracticorne,0.44807807,Bisnius subuliformis,0.5515346
166,images_species/Lobrathium multipunctum/Lobrathium multipunctum_97.jpg,Lobrathium multipunctum,Ochthephilum fracticorne,Quedius semiaeneus,0.014048227,Bisnius subuliformis,0.031408332,Ochthephilum fracticorne,0.9478739
167,images_species/Philonthus nitidicollis/Philonthus nitidicollis_11.jpg,Philonthus nitidicollis,Heterothops quadripunctulus,Philonthus addendus,2.3011251e-05,Xantholinus dvoraki,3.8774775e-05,Heterothops quadripunctulus,0.9999218
168,images_species/Philonthus nitidicollis/Philonthus nitidicollis_9.jpg,Philonthus nitidicollis,Heterothops quadripunctulus,Ocypus aeneocephalus,5.3907544e-05,Philonthus addendus,0.00017250297,Heterothops quadripunctulus,0.9997428
169,images_species/Xantholinus dvoraki/Xantholinus dvoraki_11.jpg,Xantholinus dvoraki,Philonthus cruentatus,Cafius xantholoma,3.3805142e-07,Philonthus splendens,9.3292624e-07,Philonthus cruentatus,0.99999857
170,images_species/Xantholinus dvoraki/Xantholinus dvoraki_14.jpg,Xantholinus dvoraki,Philonthus cruentatus,Ontholestes tessellatus,3.6578233e-05,Cafius xantholoma,8.379103e-05,Philonthus cruentatus,0.9998031
171,images_species/Xantholinus dvoraki/Xantholinus dvoraki_15.jpg,Xantholinus dvoraki,Philonthus cruentatus,Philonthus splendens,2.5162592e-06,Cafius xantholoma,2.8284212e-06,Philonthus cruentatus,0.9999945
172,images_species/Xantholinus dvoraki/Xantholinus dvoraki_26.jpg,Xantholinus dvoraki,Philonthus cruentatus,Cafius xantholoma,1.1007282e-07,Philonthus splendens,2.2928897e-07,Philonthus cruentatus,0.99999964
173,images_species/Xantholinus dvoraki/Xantholinus dvoraki_28.jpg,Xantholinus dvoraki,Philonthus cruentatus,Philonthus splendens,2.2798606e-07,Cafius xantholoma,1.4673445e-06,Philonthus cruentatus,0.99999833
174,images_species/Xantholinus dvoraki/Xantholinus dvoraki_29.jpg,Xantholinus dvoraki,Philonthus cruentatus,Philonthus splendens,4.356247e-07,Cafius xantholoma,3.5967656e-05,Philonthus cruentatus,0.9999634
175,images_species/Xantholinus dvoraki/Xantholinus dvoraki_33.jpg,Xantholinus dvoraki,Philonthus cruentatus,Philonthus splendens,5.6405014e-07,Cafius xantholoma,1.0659079e-05,Philonthus cruentatus,0.99998856
176,images_species/Lathrobium geminum/Lathrobium geminum_14.jpg,Lathrobium geminum,Bisnius subuliformis,Ochthephilum fracticorne,6.1181737e-07,Philonthus mannerheimi,7.1046213e-07,Bisnius subuliformis,0.99999654
177,images_species/Lathrobium geminum/Lathrobium geminum_19.jpg,Lathrobium geminum,Bisnius subuliformis,Philonthus mannerheimi,2.7206542e-07,Ochthephilum fracticorne,3.0131045e-07,Bisnius subuliformis,0.9999987
178,images_species/Lathrobium geminum/Lathrobium geminum_26.jpg,Lathrobium geminum,Bisnius subuliformis,Platydracus fulvipes,4.012745e-06,Ochthephilum fracticorne,6.2607825e-05,Bisnius subuliformis,0.9999304
179,images_species/Lathrobium geminum/Lathrobium geminum_29.jpg,Lathrobium geminum,Bisnius subuliformis,Paederus riparius,2.5504254e-05,Ochthephilum fracticorne,0.0008094525,Bisnius subuliformis,0.99910647
180,images_species/Lathrobium geminum/Lathrobium geminum_37.jpg,Lathrobium geminum,Bisnius subuliformis,Lathrobium geminum,7.3745214e-05,Ochthephilum fracticorne,0.10400215,Bisnius subuliformis,0.89588493
181,images_species/Lathrobium geminum/Lathrobium geminum_39.jpg,Lathrobium geminum,Bisnius subuliformis,Lathrobium geminum,4.251792e-07,Paederus riparius,1.286974e-06,Bisnius subuliformis,0.9999964
182,images_species/Lathrobium geminum/Lathrobium geminum_41.jpg,Lathrobium geminum,Bisnius subuliformis,Paederus riparius,2.1937708e-06,Ochthephilum fracticorne,4.8779857e-06,Bisnius subuliformis,0.9999881
183,images_species/Lathrobium geminum/Lathrobium geminum_43.jpg,Lathrobium geminum,Bisnius subuliformis,Lathrobium geminum,1.1968933e-06,Ochthephilum fracticorne,3.6560896e-06,Bisnius subuliformis,0.9999933
184,images_species/Lathrobium geminum/Lathrobium geminum_44.jpg,Lathrobium geminum,Bisnius subuliformis,Platydracus fulvipes,5.5737295e-05,Ochthephilum fracticorne,0.0023455527,Bisnius subuliformis,0.99752516
185,images_species/Lathrobium geminum/Lathrobium geminum_45.jpg,Lathrobium geminum,Bisnius subuliformis,Philonthus carbonarius,2.6204236e-05,Ochthephilum fracticorne,0.00010582094,Bisnius subuliformis,0.9998318
186,images_species/Lathrobium geminum/Lathrobium geminum_48.jpg,Lathrobium geminum,Bisnius subuliformis,Platydracus fulvipes,0.00013852575,Ochthephilum fracticorne,0.00026391688,Bisnius subuliformis,0.99956375
187,images_species/Lathrobium geminum/Lathrobium geminum_54.jpg,Lathrobium geminum,Ochthephilum fracticorne,Lathrobium geminum,0.023282552,Bisnius subuliformis,0.35935402,Ochthephilum fracticorne,0.6109373
188,images_species/Lathrobium geminum/Lathrobium geminum_65.jpg,Lathrobium geminum,Bisnius subuliformis,Lathrobium geminum,4.5882507e-06,Ochthephilum fracticorne,5.7624668e-05,Bisnius subuliformis,0.99993193
189,images_species/Lathrobium geminum/Lathrobium geminum_66.jpg,Lathrobium geminum,Bisnius subuliformis,Philonthus punctus,0.0020747746,Quedius fuliginosus,0.003948821,Bisnius subuliformis,0.9857519
190,images_species/Lathrobium geminum/Lathrobium geminum_74.jpg,Lathrobium geminum,Bisnius subuliformis,Lathrobium geminum,1.11676826e-07,Ochthephilum fracticorne,1.5543611e-07,Bisnius subuliformis,0.9999995
191,images_species/Lathrobium geminum/Lathrobium geminum_78.jpg,Lathrobium geminum,Bisnius subuliformis,Philonthus mannerheimi,6.1564054e-07,Ochthephilum fracticorne,2.7033009e-06,Bisnius subuliformis,0.9999937
192,images_species/Lathrobium geminum/Lathrobium geminum_88.jpg,Lathrobium geminum,Bisnius subuliformis,Lathrobium geminum,2.0980929e-06,Ochthephilum fracticorne,1.155418e-05,Bisnius subuliformis,0.9999831
193,images_species/Paederus riparius/Paederus riparius_102.jpg,Paederus riparius,Tetartopeus terminatus,Philonthus splendens,2.5424941e-07,Xantholinus dvoraki,6.8842917e-07,Tetartopeus terminatus,0.9999989
194,images_species/Paederus riparius/Paederus riparius_113.jpg,Paederus riparius,Tetartopeus terminatus,Philonthus nitidicollis,4.3630254e-07,Xantholinus dvoraki,3.0763058e-06,Tetartopeus terminatus,0.9999962
195,images_species/Paederus riparius/Paederus riparius_116.jpg,Paederus riparius,Tetartopeus terminatus,Philonthus splendens,8.228552e-07,Xantholinus dvoraki,9.661974e-06,Tetartopeus terminatus,0.9999887
196,images_species/Paederus riparius/Paederus riparius_118.jpg,Paederus riparius,Tetartopeus terminatus,Xantholinus dvoraki,3.6898254e-07,Philonthus nitidicollis,7.194465e-06,Tetartopeus terminatus,0.99999213
197,images_species/Paederus riparius/Paederus riparius_119.jpg,Paederus riparius,Tetartopeus terminatus,Philonthus nitidicollis,5.561843e-07,Xantholinus dvoraki,6.2366485e-07,Tetartopeus terminatus,0.99999833
198,images_species/Paederus riparius/Paederus riparius_123.jpg,Paederus riparius,Tetartopeus terminatus,Philonthus nitidicollis,1.8584975e-06,Xantholinus dvoraki,4.5921115e-06,Tetartopeus terminatus,0.99999285
199,images_species/Paederus riparius/Paederus riparius_128.jpg,Paederus riparius,Tetartopeus terminatus,Xantholinus dvoraki,9.3821046e-07,Philonthus nitidicollis,2.6707635e-06,Tetartopeus terminatus,0.9999962
200,images_species/Paederus riparius/Paederus riparius_130.jpg,Paederus riparius,Tetartopeus terminatus,Philonthus nitidicollis,1.3209058e-07,Xantholinus dvoraki,8.569643e-07,Tetartopeus terminatus,0.99999905
201,images_species/Paederus riparius/Paederus riparius_134.jpg,Paederus riparius,Tetartopeus terminatus,Philonthus splendens,2.494511e-07,Philonthus nitidicollis,1.7274806e-05,Tetartopeus terminatus,0.99998236
202,images_species/Paederus riparius/Paederus riparius_141.jpg,Paederus riparius,Tetartopeus terminatus,Xantholinus dvoraki,3.3795066e-06,Heterothops praevius,5.6238723e-06,Tetartopeus terminatus,0.99998605
203,images_species/Paederus riparius/Paederus riparius_143.jpg,Paederus riparius,Tetartopeus terminatus,Philonthus splendens,2.5148074e-07,Xantholinus dvoraki,1.3598261e-05,Tetartopeus terminatus,0.99998534
204,images_species/Paederus riparius/Paederus riparius_153.jpg,Paederus riparius,Tetartopeus terminatus,Xantholinus dvoraki,3.6687987e-07,Philonthus nitidicollis,4.1079076e-07,Tetartopeus terminatus,0.9999993
